Title,Price,Time,Min Age,Max Age,Min Players,Max Players,Price Scaled,Time Scaled,Min Age Scaled,Max Age Scaled,Min Players Scaled,Max Players Scaled,average,avg_rating,avgweight,baverage,geek_rating,name,numcomments,numfans,numgeeklists,numhasparts,numowned,numplays,numplays_month,numprevowned,numtrading,numwanting,numwantparts,numweights,numwish,numwishlistcomments,playmonth,rank,stddev,usersrated,views,voters
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Vegas Showdown Rules,22,60,12,99,3,5,0.11055276381909547,0.016666666666666666,0.625,1.0,0.3333333333333333,0.0505050505050505,7.21548,7.22,2.3575,6.9455,6.946,Vegas Showdown (2005),1879,94.0,3383,7,6379,16223,32,857,339,226,3,635,789,110,2017-11,384,1.13778,5561,236639,5561
Where Is Carmen Sandiego Rules,25,45,8,99,2,6,0.12562814070351758,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,4.78812,4.79,1.5,5.43781,5.438,Where in the World is Carmen Sandiego? (1992),44,0.0,96,1,357,66,1,52,11,3,0,8,13,1,2017-11,14027,1.53251,101,31658,101
Where Is Carmen Sandiego Rules,25,45,8,99,2,6,0.12562814070351758,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,4.78812,4.79,1.5,5.43781,5.438,Where in the World is Carmen Sandiego? (1992),44,0.0,96,1,357,66,1,52,11,3,0,8,13,1,2017-11,14027,1.53251,101,31658,101
Where Is Carmen Sandiego Rules,25,45,8,99,2,6,0.12562814070351758,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,4.78812,4.79,1.5,5.43781,5.438,Where in the World is Carmen Sandiego? (1992),44,0.0,96,1,357,66,1,52,11,3,0,8,13,1,2017-11,14027,1.53251,101,31658,101
Where Is Carmen Sandiego Rules,25,45,8,99,2,6,0.12562814070351758,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,4.78812,4.79,1.5,5.43781,5.438,Where in the World is Carmen Sandiego? (1992),44,0.0,96,1,357,66,1,52,11,3,0,8,13,1,2017-11,14027,1.53251,101,31658,101
Where Is Carmen Sandiego Rules,25,45,8,99,2,6,0.12562814070351758,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,4.78812,4.79,1.5,5.43781,5.438,Where in the World is Carmen Sandiego? (1992),44,0.0,96,1,357,66,1,52,11,3,0,8,13,1,2017-11,14027,1.53251,101,31658,101
Masterpiece Rules,25,30,8,99,3,6,0.12562814070351758,0.008333333333333333,0.375,1.0,0.3333333333333333,0.060606060606060615,5.57874,5.58,1.4643,5.50258,5.502,Masterpiece (1970),605,39.0,1288,18,2735,1135,1,435,241,14,12,140,65,12,2017-11,11751,1.56823,1350,157821,1352
Hellas Rules,18,60,12,99,2,2,0.09045226130653268,0.016666666666666666,0.625,1.0,0.16666666666666666,0.020202020202020204,8.42524,8.43,3.9286,5.66109,5.661,Lords of Hellas (2017),148,622.0,48,0,267,80,2,12,0,50,0,14,444,35,2017-11,4486,2.18345,103,179982,103
Caribbean Rules,28,30,10,99,2,4,0.1407035175879397,0.008333333333333333,0.5,1.0,0.16666666666666666,0.040404040404040414,6.21755,6.22,1.7433,5.91114,5.911,Caribbean (2004),540,9.0,548,1,1757,2091,7,375,121,39,2,187,170,20,2017-11,2413,1.19941,1413,101826,1413
Antike Rules,38,120,12,99,2,6,0.19095477386934676,0.03333333333333333,0.625,1.0,0.16666666666666666,0.060606060606060615,7.12213,7.12,3.0228,6.79568,6.796,Antike (2005),1486,122.0,1689,6,3581,7210,7,783,179,237,1,615,960,127,2017-11,522,1.33845,4346,350664,4346
The Logo Board Game Rules,45,45,12,99,2,6,0.2261306532663317,0.0125,0.625,1.0,0.16666666666666666,0.060606060606060615,5.21342,5.21,1.2162,5.38465,5.385,The Logo Board Game (2008),138,15.0,138,0,1343,949,3,86,54,0,0,37,19,4,2017-11,14375,1.63231,614,69451,614
Clue Rules,17,60,8,99,3,6,0.08542713567839195,0.016666666666666666,0.375,1.0,0.3333333333333333,0.060606060606060615,5.64586,5.65,1.6767,5.55712,5.557,Clue (1949),3550,261.0,2646,50,21366,17002,118,1783,478,28,52,1058,244,38,2017-11,7686,1.47965,13201,825646,13201
Clue Rules,17,60,8,99,3,6,0.08542713567839195,0.016666666666666666,0.375,1.0,0.3333333333333333,0.060606060606060615,5.64586,5.65,1.6767,5.55712,5.557,Clue (1949),3550,261.0,2646,50,21366,17002,118,1783,478,28,52,1058,244,38,2017-11,7686,1.47965,13201,825646,13201
Clue Rules,17,60,8,99,3,6,0.08542713567839195,0.016666666666666666,0.375,1.0,0.3333333333333333,0.060606060606060615,5.64586,5.65,1.6767,5.55712,5.557,Clue (1949),3550,261.0,2646,50,21366,17002,118,1783,478,28,52,1058,244,38,2017-11,7686,1.47965,13201,825646,13201
Clue Rules,17,60,8,99,3,6,0.08542713567839195,0.016666666666666666,0.375,1.0,0.3333333333333333,0.060606060606060615,5.64586,5.65,1.6767,5.55712,5.557,Clue (1949),3550,261.0,2646,50,21366,17002,118,1783,478,28,52,1058,244,38,2017-11,7686,1.47965,13201,825646,13201
Clue Rules,17,60,8,99,3,6,0.08542713567839195,0.016666666666666666,0.375,1.0,0.3333333333333333,0.060606060606060615,5.64586,5.65,1.6767,5.55712,5.557,Clue (1949),3550,261.0,2646,50,21366,17002,118,1783,478,28,52,1058,244,38,2017-11,7686,1.47965,13201,825646,13201
Phase 10 Twist Rules,15,45,8,99,2,6,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,6.15996,6.16,1.2222,5.5589,5.559,Phase 10 Twist (2007),39,5.0,52,0,380,175,1,16,15,1,1,9,9,1,2017-11,7580,1.35238,128,19510,128
5th Avenue Rules,20,60,12,99,2,4,0.10050251256281408,0.016666666666666666,0.625,1.0,0.16666666666666666,0.040404040404040414,7.4,7.40,2,0,N/A,Manhattan TraffIQ: 5th Avenue (2015),1,1.0,0,0,15,7,0,1,0,1,0,1,2,0,2017-11,N/A,1.0198,5,372,5
Bean Trader Rules,18,90,12,99,3,5,0.09045226130653268,0.025,0.625,1.0,0.3333333333333333,0.0505050505050505,5.79177,5.79,2.1795,5.60824,5.608,Bean Trader (2002),280,7.0,454,2,1238,618,2,210,95,14,2,78,37,1,2017-11,5594,1.35344,683,64333,683
Crocodile Pool Party Rules,25,30,8,99,2,2,0.12562814070351758,0.008333333333333333,0.375,1.0,0.16666666666666666,0.020202020202020204,4.34236,4.34,1.2973,5.24057,5.241,Crocodile Pool Party (1968),150,3.0,323,1,536,355,0,139,50,9,1,37,21,5,2017-11,14568,1.7948,289,53110,289
Pokemon Master Trainer Rules,30,30,7,99,2,6,0.1507537688442211,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.060606060606060615,5.70666,5.71,1.9667,5.48202,5.482,Pokémon Master Trainer (1999),253,57.0,430,16,1489,1007,7,225,68,32,12,60,86,10,2017-11,12899,1.83843,838,258331,838
Pokemon Master Trainer Rules,30,30,7,99,2,6,0.1507537688442211,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.060606060606060615,5.70666,5.71,1.9667,5.48202,5.482,Pokémon Master Trainer (1999),253,57.0,430,16,1489,1007,7,225,68,32,12,60,86,10,2017-11,12899,1.83843,838,258331,838
Spontuneous Rules,30,45,13,99,4,0,0.1507537688442211,0.0125,0.6875,1.0,0.5,0.0,5.26296,5.26,1,0,N/A,Spontuneous (2010),9,2.0,19,0,100,41,0,7,1,2,0,1,17,3,2017-11,N/A,1.79261,27,7880,27
The New Yorker Rules,20,45,13,99,3,6,0.10050251256281408,0.0125,0.6875,1.0,0.3333333333333333,0.060606060606060615,6.06056,6.06,1.1429,5.52661,5.527,The New Yorker: Cartoon Caption Game (2006),24,2.0,60,0,134,64,0,17,16,1,0,7,7,2,2017-11,9828,1.83698,71,8665,71
10 Days in the USA Rules,13,30,8,99,2,4,0.06532663316582915,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,6.45962,6.46,1.4096,6.09859,6.099,10 Days in the USA (2003),731,25.0,1071,4,2293,10517,27,314,129,63,3,188,189,37,2017-11,1703,1.15192,1769,87075,1769
Dragonriders Rules,44,60,10,99,2,6,0.22110552763819094,0.016666666666666666,0.5,1.0,0.16666666666666666,0.060606060606060615,5.07487,5.07,1.6667,5.39149,5.391,Dragonriders (2005),169,2.0,378,1,604,336,1,171,86,8,0,36,37,6,2017-11,14348,1.62681,326,58338,326
Alhambra Rules,30,60,8,99,2,6,0.1507537688442211,0.016666666666666666,0.375,1.0,0.16666666666666666,0.060606060606060615,7.03695,7.04,2.1171,6.944,6.944,Alhambra (2003),5429,520.0,5176,10,26293,66423,399,2518,685,499,14,2050,2855,356,2017-11,387,1.1929,22461,911509,22461
Battleball Rules,20,30,8,99,2,2,0.10050251256281408,0.008333333333333333,0.375,1.0,0.16666666666666666,0.020202020202020204,6.27516,6.28,1.5107,5.98726,5.987,Battleball (2003),1038,73.0,2777,49,3538,3460,12,549,503,36,27,233,104,21,2017-11,2071,1.31054,1938,192122,1938
Crowded Waters Rules,20,15,8,99,2,4,0.10050251256281408,0.0041666666666666675,0.375,1.0,0.16666666666666666,0.040404040404040414,4.66667,4.67,0,0,N/A,Crowded Waters (2014),1,0.0,2,0,11,16,0,0,0,0,0,0,2,0,2017-11,N/A,1.69967,3,1083,3
Clans Rules,20,30,10,99,2,4,0.10050251256281408,0.008333333333333333,0.5,1.0,0.16666666666666666,0.040404040404040414,8.26714,8.27,3.3934,7.18468,7.185,Clans of Caledonia (2017),531,315.0,455,0,3703,4254,3048,38,17,409,2,122,2374,249,2017-11,202,1.19922,1753,347908,1753
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Scene It Rules,30,60,12,99,2,99,0.1507537688442211,0.016666666666666666,0.625,1.0,0.16666666666666666,1.0,5.53012,5.53,1.3937,5.48933,5.489,Scene It? Movie (2002),373,5.0,263,2,2170,1062,1,212,128,4,1,127,16,1,2017-11,12554,1.57144,1297,64594,1297
Hermagor Rules,25,120,12,99,2,5,0.12562814070351758,0.03333333333333333,0.625,1.0,0.16666666666666666,0.0505050505050505,6.93128,6.93,3.177,6.37656,6.377,Hermagor (2006),611,31.0,927,3,1914,2596,6,444,121,72,2,226,276,41,2017-11,1056,1.29321,1676,129135,1676
Therapy Rules,32,45,18,99,3,6,0.16080402010050251,0.0125,1.0,1.0,0.3333333333333333,0.060606060606060615,5.2618,5.26,1.4468,5.41012,5.410,Therapy (1986),136,5.0,128,1,976,306,0,140,50,2,1,47,19,2,2017-11,14269,1.71087,527,49311,527
Axis & Allies Rules,50,120,12,99,2,5,0.25125628140703515,0.03333333333333333,0.625,1.0,0.16666666666666666,0.0505050505050505,6.54572,6.55,3.0318,6.32003,6.320,Axis & Allies (1981),2909,393.0,2807,45,12165,12938,79,1531,579,52,25,912,271,41,2017-11,1173,1.57267,9028,858394,9028
Axis & Allies Rules,50,120,12,99,2,5,0.25125628140703515,0.03333333333333333,0.625,1.0,0.16666666666666666,0.0505050505050505,6.54572,6.55,3.0318,6.32003,6.320,Axis & Allies (1981),2909,393.0,2807,45,12165,12938,79,1531,579,52,25,912,271,41,2017-11,1173,1.57267,9028,858394,9028
Axis & Allies Rules,50,120,12,99,2,5,0.25125628140703515,0.03333333333333333,0.625,1.0,0.16666666666666666,0.0505050505050505,6.54572,6.55,3.0318,6.32003,6.320,Axis & Allies (1981),2909,393.0,2807,45,12165,12938,79,1531,579,52,25,912,271,41,2017-11,1173,1.57267,9028,858394,9028
Axis & Allies Rules,50,120,12,99,2,5,0.25125628140703515,0.03333333333333333,0.625,1.0,0.16666666666666666,0.0505050505050505,6.54572,6.55,3.0318,6.32003,6.320,Axis & Allies (1981),2909,393.0,2807,45,12165,12938,79,1531,579,52,25,912,271,41,2017-11,1173,1.57267,9028,858394,9028
Settlers Of Catan Rules,28,60,10,99,3,4,0.1407035175879397,0.016666666666666666,0.5,1.0,0.3333333333333333,0.040404040404040414,6.86617,6.87,2.6641,6.35539,6.355,Catan Histories: Settlers of America – Trails to Rails (2010),528,68.0,789,7,3349,2619,16,367,166,83,0,131,352,47,2017-11,1102,1.35247,1842,170025,1842
Settlers Of Catan Rules,28,60,10,99,3,4,0.1407035175879397,0.016666666666666666,0.5,1.0,0.3333333333333333,0.040404040404040414,6.86617,6.87,2.6641,6.35539,6.355,Catan Histories: Settlers of America – Trails to Rails (2010),528,68.0,789,7,3349,2619,16,367,166,83,0,131,352,47,2017-11,1102,1.35247,1842,170025,1842
Namesake Rules,20,45,12,99,2,99,0.10050251256281408,0.0125,0.625,1.0,0.16666666666666666,1.0,5.975,5.97,1,0,N/A,Namesake (1998),4,0.0,24,0,38,28,2,7,4,1,0,1,2,0,2017-11,N/A,1.23971,20,4825,20
Stone Age Rules,85,60,10,99,2,4,0.4271356783919598,0.016666666666666666,0.5,1.0,0.16666666666666666,0.040404040404040414,7.62476,7.62,2.5027,7.52885,7.529,Stone Age (2008),6263,1574.0,6293,6,34413,122310,1054,2283,354,1597,12,2413,7901,911,2017-11,73,1.23348,32661,1516683,32661
Zathura Rules,30,45,7,99,2,4,0.1507537688442211,0.0125,0.3125,1.0,0.16666666666666666,0.040404040404040414,4.44778,4.45,1.0833,5.39005,5.390,Zathura: Adventure is Waiting (2005),52,4.0,179,6,281,168,0,43,30,1,3,12,10,1,2017-11,14355,1.94241,102,53457,102
Polygon Rules,16,30,7,99,2,4,0.08040201005025126,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.040404040404040414,5.67619,5.68,1.3333,0,N/A,Polygon (1998),13,0.0,56,1,72,35,0,12,3,2,2,3,8,1,2017-11,N/A,1.41317,21,6094,21
Cartagena Rules,27,45,7,99,2,5,0.135678391959799,0.0125,0.3125,1.0,0.16666666666666666,0.0505050505050505,6.69972,6.70,1.6117,6.52832,6.528,Cartagena (2000),2046,84.0,1835,3,7449,24037,94,696,191,229,6,734,863,133,2017-11,822,1.18078,6721,307673,6721
Cartagena Rules,27,45,7,99,2,5,0.135678391959799,0.0125,0.3125,1.0,0.16666666666666666,0.0505050505050505,6.69972,6.70,1.6117,6.52832,6.528,Cartagena (2000),2046,84.0,1835,3,7449,24037,94,696,191,229,6,734,863,133,2017-11,822,1.18078,6721,307673,6721
13 Dead End Drive Rules,25,45,10,99,2,4,0.12562814070351758,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,5.80039,5.80,1.4091,5.63207,5.632,13 Dead End Drive (1993),494,45.0,929,33,2706,1514,2,440,169,14,22,110,108,9,2017-11,5040,1.4513,1336,158954,1336
It's A Wonderful Life Rules,33,45,13,99,2,6,0.1658291457286432,0.0125,0.6875,1.0,0.16666666666666666,0.060606060606060615,4.03846,4.04,2,0,N/A,It's A Wonderful Life (1998),5,1.0,63,0,30,10,0,3,2,1,0,2,3,0,2017-11,N/A,1.92615,13,6029,13
Labyrinth Rules,27,45,7,99,2,4,0.135678391959799,0.0125,0.3125,1.0,0.16666666666666666,0.040404040404040414,7.59494,7.59,3.5393,7.07636,7.076,"Labyrinth: The War on Terror, 2001 – ? (2010)",1061,487.0,1844,9,6777,7373,42,961,217,333,3,382,1454,201,2017-11,274,1.52549,3376,671008,3376
Labyrinth Rules,27,45,7,99,2,4,0.135678391959799,0.0125,0.3125,1.0,0.16666666666666666,0.040404040404040414,7.59494,7.59,3.5393,7.07636,7.076,"Labyrinth: The War on Terror, 2001 – ? (2010)",1061,487.0,1844,9,6777,7373,42,961,217,333,3,382,1454,201,2017-11,274,1.52549,3376,671008,3376
Payday Rules,13,60,8,99,2,6,0.06532663316582915,0.016666666666666666,0.375,1.0,0.16666666666666666,0.060606060606060615,0,N/A,0,0,N/A,Flowers and Tears and Payday,0,0.0,6,0,3,0,0,0,0,0,0,0,1,0,2017-11,N/A,0,0,4246,N/A
Payday Rules,13,60,8,99,2,6,0.06532663316582915,0.016666666666666666,0.375,1.0,0.16666666666666666,0.060606060606060615,0,N/A,0,0,N/A,Flowers and Tears and Payday,0,0.0,6,0,3,0,0,0,0,0,0,0,1,0,2017-11,N/A,0,0,4246,N/A
A Dog's Life Rules,50,40,6,99,2,6,0.25125628140703515,0.011111111111111113,0.25,1.0,0.16666666666666666,0.060606060606060615,5.50947,5.51,1.8333,5.49724,5.497,A Dog's Life (2001),233,5.0,364,1,732,579,0,153,45,23,2,60,52,9,2017-11,12082,1.51789,547,53284,547
SpongeBob Bikini Bottom Rules,20,30,7,99,2,4,0.10050251256281408,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.040404040404040414,5,5.00,1,0,N/A,SpongeBob SquarePants Bikini Bottom Beach Party Game (2004),3,1.0,21,0,10,9,0,3,0,1,0,1,2,1,2017-11,N/A,0.816497,3,8483,3
Fearsome Floors Rules,36,60,10,99,2,7,0.18090452261306533,0.016666666666666666,0.5,1.0,0.16666666666666666,0.0707070707070707,6.6562,6.66,1.8273,6.48234,6.482,Fearsome Floors (2003),1966,98.0,1905,3,6482,16431,70,887,211,274,5,631,946,146,2017-11,894,1.21575,6392,286616,6392
Upwords Rules,40,30,8,99,2,4,0.20100502512562812,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,5.69003,5.69,1.7165,5.60031,5.600,Upwords (1981),800,30.0,768,11,4614,2461,10,553,246,10,10,194,51,9,2017-11,5820,1.44688,2322,143647,2322
Upwords Rules,40,30,8,99,2,4,0.20100502512562812,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,5.69003,5.69,1.7165,5.60031,5.600,Upwords (1981),800,30.0,768,11,4614,2461,10,553,246,10,10,194,51,9,2017-11,5820,1.44688,2322,143647,2322
Go to the Head of the Class Rules,20,30,7,99,2,6,0.10050251256281408,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.060606060606060615,4.60469,4.60,1.2069,5.31648,5.316,Go to the Head of the Class (1936),127,7.0,163,1,461,132,0,113,23,0,3,29,8,0,2017-11,14508,1.61302,257,58315,257
Aqua Romana Rules,48,60,8,99,2,4,0.24120603015075376,0.016666666666666666,0.375,1.0,0.16666666666666666,0.040404040404040414,6.34607,6.35,2.1835,5.98461,5.985,Aqua Romana (2005),480,25.0,746,2,1880,2379,5,393,122,48,0,158,190,26,2017-11,2082,1.18358,1436,108800,1436
Pandemic Rules,26,45,13,99,2,4,0.1306532663316583,0.0125,0.6875,1.0,0.16666666666666666,0.040404040404040414,7.66486,7.66,2.4289,7.57437,7.574,Pandemic (2008),12169,5063.0,11727,46,98510,257576,1943,5025,1648,616,28,4507,6801,904,2017-11,65,1.31216,68308,2674282,68308
Periorbis Rules,59,120,13,99,2,6,0.2964824120603015,0.03333333333333333,0.6875,1.0,0.16666666666666666,0.060606060606060615,6.58,6.58,3.8333,0,N/A,Periorbis (2017),15,65.0,36,0,121,37,20,2,0,17,0,6,81,12,2017-11,N/A,2.21666,25,16145,25
Civilization Rules,20,120,10,99,2,6,0.10050251256281408,0.03333333333333333,0.5,1.0,0.16666666666666666,0.060606060606060615,8.06,8.06,4.1713,7.89142,7.891,Through the Ages: A Story of Civilization (2006),3744,1433.0,5957,16,16155,69745,151,2808,818,744,10,1734,4307,563,2017-11,19,1.66365,15830,2271393,15830
30 Seconds Rules,17,30,12,99,3,6,0.08542713567839195,0.008333333333333333,0.625,1.0,0.3333333333333333,0.060606060606060615,6.72541,6.73,1.2222,5.72518,5.725,30 Seconds (2002),64,11.0,29,1,470,1239,4,23,8,2,0,18,24,4,2017-11,3659,1.32499,283,86537,283
You Must Be An Idiot Rules,18,45,12,99,3,6,0.09045226130653268,0.0125,0.625,1.0,0.3333333333333333,0.060606060606060615,5.77117,5.77,1.4167,5.53946,5.539,You Must Be an Idiot! (2005),94,2.0,178,0,259,417,0,28,22,14,0,24,54,6,2017-11,8846,1.5395,196,36919,196
MindTrap Rules,25,45,12,99,2,99,0.12562814070351758,0.0125,0.625,1.0,0.16666666666666666,1.0,4.73672,4.74,1.9632,5.0352,5.035,MindTrap (1991),534,16.0,370,1,3316,555,11,393,243,1,1,136,26,4,2017-11,14616,1.68821,1496,95460,1496
Mad Magazine Rules,15,45,8,99,2,4,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.040404040404040414,4.85917,4.86,1.2079,5.11999,5.120,The Mad Magazine Game (1979),405,25.0,323,4,2166,834,0,365,130,9,8,101,36,5,2017-11,14605,1.77008,1115,96618,1115
Ruin Rules,18,45,13,99,2,4,0.09045226130653268,0.0125,0.6875,1.0,0.16666666666666666,0.040404040404040414,7.48133,7.48,2.7435,7.07099,7.071,Thunderstone Advance: Towers of Ruin (2012),917,414.0,1318,6,6525,10694,39,1008,307,215,4,230,1024,155,2017-11,283,1.38374,4194,446306,4194
American Girl Treasures Rules,25,30,8,99,2,4,0.12562814070351758,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,5.4,5.40,2,0,N/A,American Girl Treasures Game (2007),5,0.0,3,0,17,9,0,0,0,0,0,1,2,0,2017-11,N/A,1.35647,5,4193,5
Risk Rules,22,60,10,99,2,6,0.11055276381909547,0.016666666666666666,0.5,1.0,0.16666666666666666,0.060606060606060615,5.58082,5.58,2.1058,5.45809,5.458,Risk (1959),5801,556.0,5351,56,33625,2147520819,219,2931,963,23,42,2033,370,45,2017-11,13655,1.64348,23091,1138118,23091
Risk Rules,22,60,10,99,2,6,0.11055276381909547,0.016666666666666666,0.5,1.0,0.16666666666666666,0.060606060606060615,5.58082,5.58,2.1058,5.45809,5.458,Risk (1959),5801,556.0,5351,56,33625,2147520819,219,2931,963,23,42,2033,370,45,2017-11,13655,1.64348,23091,1138118,23091
Risk Rules,22,60,10,99,2,6,0.11055276381909547,0.016666666666666666,0.5,1.0,0.16666666666666666,0.060606060606060615,5.58082,5.58,2.1058,5.45809,5.458,Risk (1959),5801,556.0,5351,56,33625,2147520819,219,2931,963,23,42,2033,370,45,2017-11,13655,1.64348,23091,1138118,23091
Dawn Under Rules,42,30,8,99,2,6,0.21105527638190955,0.008333333333333333,0.375,1.0,0.16666666666666666,0.060606060606060615,6.35718,6.36,1.6593,5.85804,5.858,Dawn Under (2004),314,3.0,327,0,978,1816,6,130,41,28,2,91,111,20,2017-11,2686,1.22155,763,66220,763
Cluedo Rules,30,45,12,99,2,6,0.1507537688442211,0.0125,0.625,1.0,0.16666666666666666,0.060606060606060615,6.09543,6.10,2.25,5.55496,5.555,Cluedo Super Sleuth (1995),64,8.0,48,0,409,290,0,37,10,11,1,16,31,0,2017-11,7813,1.80517,208,41378,208
Dracula Rules,25,30,12,99,2,2,0.12562814070351758,0.008333333333333333,0.625,1.0,0.16666666666666666,0.020202020202020204,7.18261,7.18,2.9462,6.95786,6.958,Fury of Dracula (second edition) (2005),2319,511.0,2848,6,8995,12276,37,1712,329,423,6,929,1968,247,2017-11,372,1.41411,8357,743095,8357
